Image,Skin_Tone_R,Skin_Tone_G,Skin_Tone_B
image_1066.jpg,88.74397417503587,93.03023672883788,149.75358680057388
image_1067.jpg,245.2955882352941,211.18479196556672,195.58547345767576
image_1068.jpg,75.99659253945481,66.17797704447632,49.38637015781922
image_107.jpg,137.27080344332856,102.73425394548063,85.09835007173601
image_1070.jpg,168.32234864748818,163.0903463575211,154.4494060397882
image_1071.jpg,136.10577474892395,97.21610473457676,84.29429698708752
image_1073.jpg,136.00025506137413,91.61122270046229,65.71761517615177
image_1075.jpg,150.9696991276482,108.67819120526971,109.15730817162186
image_1076.jpg,175.925,134.39867288378767,95.75308464849354
image_1077.jpg,118.36342993079585,92.44499711649365,66.75313581314879
image_1079.jpg,150.12641284949436,122.65895300416419,116.6167757287329
image_108.jpg,124.07205882352942,101.3872668579627,88.50419655667145
image_1080.jpg,115.89934398654331,92.94876366694702,103.9246425567704
image_1082.jpg,101.22706155632984,115.89961285327139,107.0650406504065
image_1083.jpg,140.11720070141877,110.91449067431851,109.09893193049578
image_1085.jpg,84.192718794835,57.208895265423244,55.61122668579627
image_1086.jpg,134.93403926234384,97.4528732897085,81.49703747769185
image_1087.jpg,104.94506920415225,80.23882641291812,71.61422289504037
image_1088.jpg,56.386003507093896,43.07737924438068,26.56987087517934
image_1089.jpg,125.08801851522165,92.90386327220936,84.11807014420509
image_109.jpg,191.49558424996016,144.4556033795632,140.7013868962219
image_1090.jpg,139.68119494174482,107.5920716112532,90.05278488206876
image_1091.jpg,194.40993543758967,154.72901721664275,132.16592539454805
image_1092.jpg,154.60068149210903,124.61854375896701,125.4409612625538
image_1093.jpg,186.5389446835645,142.07441415590625,135.70731707317074
image_1094.jpg,122.4528256989887,77.40681142177276,48.846698393813206
image_1095.jpg,104.11392586231572,115.3550880206097,70.78366967224846
image_1096.jpg,178.29418141240237,157.74988043998087,153.2528295871194
image_1097.jpg,119.80294117647058,95.60394548063128,64.35763988522238
image_1098.jpg,76.5616002379536,56.49744199881023,78.51359309934563
image_110.jpg,188.64035150645623,125.20914634146341,78.52421090387375
image_1100.jpg,78.87969870875179,81.0036944045911,69.24892395982783
image_1101.jpg,67.03586800573888,50.231978319783195,44.0042722780169
image_1103.jpg,140.0368563685637,102.00883150007971,88.58163558106169
image_1104.jpg,122.03253228120516,88.93170731707318,75.01302008608322
image_1105.jpg,62.506886657101866,60.27819225251076,76.01775466284074
image_1106.jpg,108.93122907699666,93.77790530846485,93.62372070779531
image_1107.jpg,154.54397417503586,118.52460545193688,100.75868005738882
image_1108.jpg,124.65610582468281,77.56304065743944,45.82994521337947
image_1109.jpg,191.1436154949785,56.45405308464849,39.96090387374462
image_111.jpg,178.03084648493544,134.444368723099,111.40559540889527
image_1111.jpg,161.6856169296987,146.35344332855092,129.87604017216643
image_1112.jpg,128.01230272596842,104.51093974175036,81.74250358680058
image_1113.jpg,210.02904511398054,160.95297305914235,148.2245496572613
image_1114.jpg,127.85814203730273,25.076076040172165,30.41667862266858
image_1115.jpg,235.27514831905077,152.3733355306526,84.09505603164139
image_1116.jpg,106.85416068866571,81.60279770444764,73.31857962697273
image_1117.jpg,146.0563725490196,102.26143790849673,85.19309462915601
image_1118.jpg,193.58700980392157,120.58704584775087,102.79779411764706
image_1119.jpg,83.54946197991391,54.46287661406026,49.81101147776184
image_112.jpg,93.20179340028695,78.2073888091822,64.60017934002869
image_1120.jpg,100.30932568149211,98.2885700621712,86.01374143153197
image_1121.jpg,163.6371951219512,155.83418220946916,156.5970588235294
image_1122.jpg,171.54471544715446,86.74002869440459,48.81377331420373
image_1123.jpg,247.48499512195121,201.2546731707317,196.60948292682926
image_1124.jpg,158.01205164992825,114.442718794835,90.2703012912482
image_1125.jpg,122.5255767963085,97.85952537903758,85.87462096242584
image_1126.jpg,153.0709534368071,119.74003801076972,98.33116883116882
image_1127.jpg,168.04135581061692,134.5173242467719,113.96703730272597
image_1129.jpg,195.61782639885223,122.7672525107604,91.28113342898135
image_113.jpg,140.95645905420992,150.6814446366782,159.31743800461362
image_1130.jpg,112.83672883787662,101.38603538976567,88.51700940538817
image_1131.jpg,173.8892291258679,172.00010681858643,166.34160583941605
image_1132.jpg,150.41309182209469,111.26736011477762,104.68152797704448
image_1133.jpg,128.1589032360912,89.38963813167544,83.66599713055955
image_1134.jpg,115.08741032998566,95.60071736011477,75.53177905308465
image_1135.jpg,124.68491484184915,112.0325962501789,92.27576212966939
image_1136.jpg,144.05918220946916,141.57101865136298,141.1998206599713
image_1137.jpg,166.00117965885542,98.16582177586481,89.42805675115575
image_1138.jpg,154.14802725968437,142.0941893830703,141.2176111908178
image_1139.jpg,82.95050215208035,65.42840746054519,64.44705882352942
image_114.jpg,186.1381278538813,138.65907869997315,127.34337228041902
image_1140.jpg,90.8839151920931,80.8319783197832,69.10234337637495
image_1141.jpg,159.9143113342898,124.61840028694405,107.69501434720229
image_1142.jpg,108.5919922713611,103.13879347359382,133.63528696149993
image_1143.jpg,113.2650302768166,91.41500865051903,80.55648068050749
image_1144.jpg,80.2235736399823,56.77753206545776,57.4188043638508
image_1145.jpg,172.95491391678624,136.73730272596845,103.67073170731707
image_1146.jpg,147.12525230680507,91.24628748558247,76.89190455594002
image_1147.jpg,176.46284074605452,125.50961262553803,109.04512195121951
image_1148.jpg,133.90625662778368,101.32124425592082,93.33785790031813
image_1149.jpg,87.48802008608321,81.82532281205165,80.2771162123386
image_1150.jpg,175.00366743813424,147.5841196368168,115.79124087591241
image_1152.jpg,142.73622668579628,122.98378766140603,123.9422525107604
image_1153.jpg,126.81492109038737,104.83950263032042,98.41667463733461
image_1154.jpg,108.77385222381636,70.80642037302727,53.59071018651363
image_1155.jpg,87.74791965566715,86.96556671449068,78.64522955523672
image_1156.jpg,130.3244305074971,104.96092848904267,119.30309256055364
image_1157.jpg,175.44575873827793,126.7469362745098,107.27309782608695
image_1158.jpg,103.99027977044476,82.17094691535151,66.14587517934002
image_116.jpg,203.86051693404636,166.20085306850012,165.2722816399287
image_1160.jpg,146.38970588235293,156.18637015781923,141.01194404591104
image_1161.jpg,56.270544982698965,74.84147923875433,21.77883506343714
image_1162.jpg,162.17485652797706,118.95613342898135,112.45107604017217
image_1163.jpg,157.77841543121315,94.02483660130719,69.27256496094373
image_1164.jpg,169.58387257341963,130.467131242741,115.05335988053758
image_1165.jpg,196.88845050215207,190.31890243902438,184.8969512195122
image_1166.jpg,145.09921090387374,131.67019368723098,124.0654949784792
image_1169.jpg,165.23454088952656,174.52428263988523,175.83296269727404
image_117.jpg,129.45946915351507,79.29029172644668,82.2221026622031
image_1170.jpg,75.45111190817791,59.93873744619799,55.53730272596844
image_1171.jpg,95.2851506456241,59.72539454806313,53.95437589670014
image_1172.jpg,89.68095408895266,44.588522238163556,30.565243902439025
image_1173.jpg,177.0809899569584,153.21617647058824,144.59996413199426
image_1174.jpg,104.90121951219513,95.5336800573888,87.23852223816355
image_1175.jpg,124.05088125333808,121.05412141712658,144.0335410361403
image_1176.jpg,107.16225091662682,67.83051171688187,66.44996014666029
image_1177.jpg,141.74081779053085,123.43622668579627,117.19637733142038
image_1178.jpg,64.56933285509325,43.71961979913917,35.05781922525107
image_1179.jpg,92.27801291248207,125.29680774748924,132.5503586800574
image_118.jpg,128.86645761245674,111.94568194925029,103.12254901960785
image_1180.jpg,83.4424645770717,65.30084442536139,54.9926291684557
image_1181.jpg,170.10595408895264,148.09139167862267,133.57873027259686
image_1182.jpg,134.02908895265423,104.65946915351506,89.3724175035868
image_1183.jpg,162.95051809341624,129.36241032998566,119.28716722461343
image_1184.jpg,150.2917144906743,78.21818507890961,32.32230989956958
image_1185.jpg,140.92977044476328,93.32431850789096,104.55842898134864
image_1186.jpg,86.01212338593974,72.27101865136298,93.11183644189383
image_1187.jpg,87.17431850789096,63.73113342898135,48.56011477761837
image_1188.jpg,162.88350634371395,166.1411115916955,178.82468281430218
image_1189.jpg,81.65132711621234,46.47543041606887,45.20667144906743
image_1190.jpg,187.3873744619799,112.46739598278336,75.81036585365854
image_1191.jpg,157.23232902917263,112.78858600350709,105.46121472979436
image_1193.jpg,172.2345767575323,133.4054519368723,115.97166427546628
image_1194.jpg,114.8861549497848,103.90659971305595,101.24892395982783
image_1195.jpg,83.02514347202296,72.78726685796269,88.09200143472023
image_1197.jpg,179.52022955523674,130.08503108560498,111.00918220946916
image_1198.jpg,127.79705882352941,104.72274031563845,92.64343615494978
image_1199.jpg,139.16183644189383,142.13900844890802,146.48436154949783
image_12.jpg,46.97144906743185,49.01517216642755,53.68931133428981
image_120.jpg,160.1519965650494,121.45584657220553,93.84041791899242
image_1200.jpg,53.13623693379791,62.019616724738675,61.55714285714286
image_1201.jpg,175.73116929698708,128.23769727403158,32.03106169296987
image_1202.jpg,126.89734576757532,97.54106886657102,89.98073888091822
image_1203.jpg,178.59300573888092,157.1045193687231,135.57794117647057
image_1204.jpg,150.9543992773261,97.02149954832882,74.52567299006323
image_1205.jpg,175.26031689513977,110.64546911162542,87.24383122663343
image_1207.jpg,46.25007173601148,7.285868005738881,7.5581061692969875
image_1208.jpg,51.28884505021521,60.92987804878049,153.75789096126255
image_1209.jpg,174.36219512195123,116.56718077474892,122.05365853658536
image_121.jpg,97.2077474892396,140.39096126255382,217.66373744619798
image_1210.jpg,215.13826109391124,162.2845459236326,133.22254901960784
image_1212.jpg,129.78601147776183,94.52446197991392,84.61678622668579
image_1213.jpg,94.59296987087518,51.73518651362984,39.121700143472026
image_1215.jpg,147.82137733142036,142.43558106169297,114.43974175035868
image_1216.jpg,133.60893715506498,103.17824461456293,98.18497418550828
image_1217.jpg,139.61540133294696,122.11788853472423,111.16359992272771
image_1218.jpg,136.00003586800574,122.75989956958394,114.54053084648494
image_1220.jpg,245.4010043041607,154.99774031563845,164.53647776183644
image_1221.jpg,196.02299596309112,178.94427623990774,164.01034457900806
image_1223.jpg,146.13285961206068,119.7088150566545,107.38924524678318
image_1224.jpg,144.34322094691535,111.54236011477762,86.99157101865136
image_1225.jpg,219.76068866571018,188.94931850789095,177.09802725968436
image_1227.jpg,172.3809899569584,98.22543041606886,69.69099713055954
image_1228.jpg,193.54780806631595,144.5332695679898,129.69421329507412
image_1229.jpg,66.36445480631276,48.111979913916784,48.11517216642755
image_123.jpg,145.90526506899056,129.13765432098765,124.10232389251998
image_1231.jpg,151.0245337159254,89.83142037302726,31.092790530846486
image_1233.jpg,104.82134146341464,75.5011119081779,52.345301291248205
image_1234.jpg,181.4411406025825,130.13683644189382,109.04791965566714
image_1235.jpg,161.1002670464661,99.04269182837814,84.72576108242835
image_1236.jpg,175.4674318507891,151.1301649928264,150.28134863701578
image_1237.jpg,142.09042324246772,118.64282639885222,110.79802725968436
image_1238.jpg,181.37137733142038,142.19175035868005,119.81093974175036
image_1239.jpg,89.09902805794975,84.49532367504126,80.26139739592885
image_124.jpg,144.26829268292684,114.40674318507891,111.75430416068866
image_1240.jpg,147.9054519368723,94.56047345767576,65.82428263988523
image_1241.jpg,126.72851506456242,75.2213055954089,54.391750358680056
image_1242.jpg,32.32457786116323,51.32754846779237,116.5593808630394
image_1243.jpg,122.34375896700143,88.68177905308465,78.83780487804879
image_1244.jpg,135.34451219512195,100.57141319942612,83.28572453371592
image_1245.jpg,176.733787661406,120.48328550932568,101.9659612625538
image_1246.jpg,158.65939741750358,116.02291965566714,103.91312769010042
image_1247.jpg,47.73834289813487,45.633464849354375,49.59827833572454
image_1248.jpg,99.8871467704729,80.5291955017301,75.42957035755478
image_1249.jpg,97.01233859397418,81.03231707317073,57.12873027259684
image_125.jpg,128.07618364418937,71.07413916786227,73.92492826398852
image_1250.jpg,149.09306516724337,158.19586216839676,169.1332179930796
image_1251.jpg,122.15473457675753,79.19458393113342,70.64218077474892
image_1252.jpg,218.3376255380201,186.05215208034434,160.59103299856528
image_1253.jpg,156.19774031563844,136.8691893830703,135.16316355810616
image_1254.jpg,177.67223816355812,127.71032998565279,105.58489956958392
image_1255.jpg,202.2416786226686,167.65157819225252,174.7296269727403
image_1256.jpg,83.95317073170732,49.27635930993456,41.88404521118382
image_1258.jpg,62.22247728359636,45.34850948509485,35.811541527179976
image_1260.jpg,139.8802725968436,131.8292324246772,126.17431850789096
image_1261.jpg,182.97912482065996,110.1243543758967,77.74626972740316
image_1263.jpg,187.85943328550934,138.50893113342897,110.5286944045911
image_1264.jpg,132.08683644189384,105.01606886657102,84.03848637015781
image_1265.jpg,119.51154949784792,103.7101506456241,100.03712338593974
image_1267.jpg,184.99447632711622,137.91194404591104,121.23400286944046
image_1269.jpg,119.99049497847919,88.73565279770445,77.43762553802009
image_127.jpg,157.0484429065744,109.8003532295271,87.74034025374856
image_1270.jpg,142.3852582496413,107.81043758967002,110.7254662840746
image_1272.jpg,91.104670811414,47.515160210425634,33.56011477761837
image_1273.jpg,39.73558106169297,27.48719512195122,34.26298421807748
image_1274.jpg,187.0580344332855,147.40584648493544,138.5431850789096
image_1275.jpg,134.09609038737446,92.70469870875179,70.6189024390244
image_1276.jpg,147.78832859494239,122.83818644321413,113.1143199162053
image_1277.jpg,137.98242467718794,92.68185078909613,78.70477044476327
image_1278.jpg,178.20218794835006,145.6803443328551,137.9305236728838
image_1279.jpg,73.73870157819225,59.5030487804878,57.44479913916786
image_128.jpg,59.695397667020146,58.88890774125132,60.21200424178155
image_1280.jpg,200.93477351916377,184.25602787456447,164.47184668989547
image_1281.jpg,155.41703730272596,132.7172525107604,110.8474175035868
image_1282.jpg,178.2055236728838,142.2138450502152,132.7647776183644
image_1283.jpg,132.12476742521827,84.68892228424217,76.94883354801775
image_1284.jpg,140.6463892874223,121.21858759764068,113.85209628566874
image_1285.jpg,190.16204379562043,154.01313868613138,141.2462880541214
image_1286.jpg,178.5681850789096,135.28023672883788,118.71481348637016
image_1287.jpg,232.21644319492503,226.8105175893887,227.94795271049597
image_1288.jpg,108.74415351506457,67.53751793400286,83.86714490674318
image_1289.jpg,147.83583213773315,135.17937589670015,134.5361549497848
image_1292.jpg,62.616440831074975,65.38504065040651,73.99096657633243
image_1293.jpg,123.14454806312769,104.7032281205165,94.68852223816356
image_1294.jpg,107.97198708751793,85.88116929698708,75.7524031563845
image_1295.jpg,166.6906743185079,127.16312769010042,46.198780487804875
image_1297.jpg,183.85697433444923,115.88407460545194,40.42815239917105
image_1298.jpg,180.48579626972742,90.3638450502152,71.04426111908178
image_1299.jpg,135.56607683723897,76.31783835485413,70.17251713693608
image_13.jpg,28.76696556671449,21.18396700143472,28.53812769010043
image_130.jpg,183.04978479196558,140.88357245337158,123.93213773314204
image_1300.jpg,164.05181571815717,103.8243179765131,81.97271906052394
image_1302.jpg,108.34856527977044,35.03475609756097,47.06746771879484
image_1303.jpg,139.27026542324248,101.73547345767575,84.08583213773314
image_1304.jpg,111.38678604507564,37.92371102192035,23.763322012966967
image_1305.jpg,129.95954088952655,51.86137015781922,23.922847919655666
image_1306.jpg,180.64734576757533,141.84634146341463,115.79551649928264
image_1307.jpg,160.480631276901,157.55399330463894,170.54203730272596
image_1308.jpg,103.77379535990482,49.23340273646639,29.333254015466984
image_1309.jpg,119.26685796269727,82.6596843615495,75.73432568149211
image_131.jpg,181.64992826398853,139.33446915351507,116.47747489239599
image_1310.jpg,245.1583931133429,189.00695839311334,121.8522955523673
image_1311.jpg,170.71123375467332,165.65871461634325,176.55663165390777
image_1312.jpg,175.1256251929608,144.11435628280333,132.0113306576104
image_1313.jpg,129.56219512195122,102.51361132966169,87.54008654602676
image_1315.jpg,126.20667144906743,92.55566714490675,64.14748923959827
image_1316.jpg,220.24311334289814,136.04565997130558,80.83572453371592
image_1317.jpg,22.65188869665513,15.388696655132641,9.360438292964245
image_1318.jpg,176.97473057288713,129.62073170731708,112.39117980714691
image_1319.jpg,146.3700143472023,107.85444763271163,88.39709469153514
image_132.jpg,157.8420731707317,124.37984218077474,128.06391678622668
image_1320.jpg,209.03267973856208,137.254806312769,96.38944683564483
image_1322.jpg,75.2786102825057,53.85000877346903,51.40284260396561
image_1323.jpg,137.1143830703013,87.87571736011478,76.54766857962697
image_1324.jpg,126.87922843934322,81.59534512992188,70.58606727243743
image_1325.jpg,48.63653934652554,34.90243902439025,31.236477987421384
image_1326.jpg,47.25182926829268,91.08027259684361,147.33898852223817
image_1327.jpg,80.01563618147989,72.37537569772435,70.23890797194791
image_1328.jpg,214.45225968436154,161.61689383070302,142.94698708751793
image_1329.jpg,116.79318507890962,118.08070301291248,119.05118364418938
image_133.jpg,177.1968720908583,142.07008005957923,133.05485012102028
image_1330.jpg,116.79404591104735,90.36545911047345,84.09913916786226
image_1331.jpg,145.5668842322226,109.07055994503607,116.35843352799725
image_1332.jpg,129.8322236069076,98.5476944988428,85.88481395762862
image_1333.jpg,149.87997151504362,43.04504183727968,37.16400213637173
image_1334.jpg,71.88138013087448,65.72403331350387,65.30693039857228
image_1336.jpg,122.72331420373027,88.63206599713055,82.749175035868
image_1337.jpg,124.46025824964131,101.98992109038737,89.25885939741751
image_1338.jpg,78.22815638450503,125.07654232424677,150.86757532281206
image_1339.jpg,149.0973803071364,143.01821138211383,146.4624751580849
image_1340.jpg,129.62987804878048,113.02873027259685,108.98199426111908
image_1341.jpg,170.74776571123377,107.98846359266513,82.00797578778707
image_1342.jpg,74.49730989956959,71.57022955523672,45.60025107604017
image_1344.jpg,138.02220229555238,101.8245337159254,75.84598278335724
image_1346.jpg,93.83479196556671,39.96664275466284,54.17553802008608
image_1347.jpg,76.13529411764706,89.16018651362984,123.71517216642755
image_1348.jpg,134.56829268292682,106.67994978479197,97.4440100430416
image_1349.jpg,142.35569629311578,99.24574209245742,100.84399599255761
image_135.jpg,41.07625538020086,65.33217360114777,122.10656384505022
image_1351.jpg,150.11930495775545,130.4526382910888,104.32842340188108
image_1352.jpg,158.71929698708752,122.3424318507891,103.91230272596843
image_1353.jpg,154.79634146341462,126.32994978479196,126.00218794835007
image_1354.jpg,195.69666427546628,159.6857962697274,56.51262553802009
image_1355.jpg,184.63123306233064,168.04478319783198,172.10525067750677
image_1356.jpg,102.35826558265583,63.38208193846644,37.57953132472501
image_1357.jpg,151.58425394548064,108.61753945480632,83.70667144906743
image_1358.jpg,50.40414474732982,56.31021839630161,69.68557309102503
image_1359.jpg,122.08773314203731,51.93332137733142,74.62991391678622
image_136.jpg,181.8922684520963,148.83676072054837,142.87868643392315
image_1360.jpg,150.46061692969872,112.55936154949785,93.7246413199426
image_1361.jpg,43.66082756632065,35.626982410611305,31.80323673587082
image_1362.jpg,147.18464849354376,113.20989956958392,94.97847919655668
image_1363.jpg,127.47637528930034,119.0934306569343,119.89944810397009
image_1364.jpg,163.47345767575322,118.31007890961263,110.42331420373027
image_1366.jpg,168.50629682767416,139.02802486848398,126.94972102662203
image_1367.jpg,241.06829268292682,194.69044166117337,168.72702702702702
image_1369.jpg,93.57028148682787,74.3813003729099,59.490887766149406
image_137.jpg,62.14079719479032,51.05986117074567,47.75400744239302
image_1370.jpg,238.38055954088952,177.2867288378766,171.29734576757534
image_1371.jpg,129.25789096126255,107.95606169296987,100.24903156384505
image_1372.jpg,139.14931850789097,116.00075322812052,114.99713055954089
image_1373.jpg,92.48909612625538,63.562984218077474,60.41413199426112
image_1374.jpg,181.0880387570999,161.69759438690278,147.64169729368527
image_1375.jpg,166.68090397923876,143.43717560553634,130.63988610149943
image_1376.jpg,110.82424677187949,99.54236011477762,86.89185796269727
image_1377.jpg,118.66210744460386,105.18900047824008,102.88171528774112
image_1378.jpg,97.756476313153,86.65142407327895,82.61524974953485
image_1379.jpg,25.00154949784792,29.937532281205165,42.320659971305595
image_138.jpg,54.98952654232425,39.567862266857965,32.384756097560974
image_1380.jpg,179.42933205802646,139.192443806791,128.95485413677667
image_1381.jpg,133.29982065997132,81.088737446198,75.7567431850789
image_1384.jpg,171.6054595380391,116.47905023421094,93.11381036989178
image_1385.jpg,98.53052367288379,75.95677905308465,63.066606886657105
image_1386.jpg,184.92184361549496,149.51944045911048,134.76707317073172
image_1389.jpg,170.0131920415225,154.3970227797001,161.38941753171858
image_139.jpg,195.0140243902439,173.57144906743184,171.33999282639886
image_1390.jpg,200.55832137733142,167.74573170731708,161.21083213773315
image_1391.jpg,120.95225968436155,88.4573888091822,60.288020086083215
image_1393.jpg,159.43242467718795,104.7038737446198,68.112087517934
image_1394.jpg,143.23185078909611,100.79913916786226,79.88558106169297
image_1395.jpg,81.49264261237654,78.2907881475509,83.40185446482565
image_1396.jpg,225.87690100430416,190.5372668579627,204.63454088952653
image_1397.jpg,180.59891598915988,138.05557149689145,123.36330304479516
image_1399.jpg,168.23626255380202,143.35548780487804,144.41305595408895
image_14.jpg,83.11393454440599,79.66926182237601,83.94694348327566
image_1401.jpg,158.22636298421807,99.42937589670014,83.38120516499282
image_1402.jpg,64.56169296987088,61.2096843615495,52.95233142037303
image_1404.jpg,69.47819120526972,127.70058750222539,125.72387395406801
image_1405.jpg,94.48697991391678,69.76653515064562,67.20283357245337
image_1406.jpg,80.3022570076447,74.68696760101929,71.49228248998908
image_1407.jpg,150.15039454806313,122.17765423242467,108.90957675753228
image_1408.jpg,118.1895573622403,114.52654019873532,115.90345076784101
image_1409.jpg,122.83895616578543,92.14531809653761,79.60692478253453
image_141.jpg,113.8526382910888,91.86217120994739,84.94241989478718
image_1410.jpg,105.39145602365114,63.04679970436068,47.08922394678492
image_1411.jpg,116.14648212226066,98.83848760092272,70.26355247981546
image_1412.jpg,132.50430416068866,85.12618364418938,51.614347202295555
image_1414.jpg,89.21629454701589,67.69267926148562,68.18119364534135
image_1415.jpg,132.37621506142068,111.39359088481396,103.97304611002315
image_1416.jpg,65.8308106169297,81.24659253945481,114.7058106169297
image_1418.jpg,124.38424932016602,99.66151424073279,95.48876484900529
image_1419.jpg,203.8677776094531,208.12382972276927,210.36503560066657
image_142.jpg,143.62032085561498,115.58007678595914,109.89812148635679
image_1420.jpg,140.70706599713057,111.94472740315638,98.09203730272597
image_1422.jpg,112.94261119081779,84.419368723099,73.9230631276901
image_1424.jpg,222.8059899569584,181.48124103299855,169.24526542324247
image_1425.jpg,161.46190817790531,146.86395265423243,147.79210903873744
image_1427.jpg,165.6900286944046,133.6166786226686,132.68916786226686
image_1428.jpg,121.22295552367288,61.569201339072215,34.609469153515064
image_1429.jpg,154.23124103299855,115.9156743185079,93.85505738880919
image_143.jpg,182.2894906743185,163.28271162123386,146.6437230989957
image_1430.jpg,200.68643392316275,136.49998405866413,104.33078271959191
image_1431.jpg,50.25448350071736,42.82786944045911,39.91639167862267
image_1432.jpg,151.11190605239386,102.6806142728094,95.7849322493225
image_1433.jpg,94.22621951219512,101.66757532281206,114.5069225251076
image_1434.jpg,113.63651362984218,110.03393113342898,124.75398134863701
image_1435.jpg,135.04182209469153,112.13579626972741,86.55104017216642
image_1436.jpg,178.4525107604017,155.8961979913917,150.57862266857964
image_1437.jpg,117.89526542324246,85.85522078750199,97.58683245655986
image_1438.jpg,106.6490674318508,77.88458472820022,70.69010043041607
image_1439.jpg,164.15075322812052,129.25225968436155,121.26624820659971
image_144.jpg,146.73412827461607,96.29170731707318,75.5023667570009
image_1440.jpg,205.67356527977046,148.14605451936873,122.77302725968435
image_1441.jpg,117.18217360114778,102.03084648493544,90.65383787661406
image_1442.jpg,219.64748686160894,186.2698288640345,174.1431612990163
image_1443.jpg,56.349856527977046,104.63959827833573,151.64662840746055
image_1444.jpg,246.41520803443328,219.49721026622032,206.76072054838195
image_1445.jpg,121.2367455937333,160.15666726010326,174.17336656578246
image_1446.jpg,136.12190496636612,75.83555173894375,50.837412337197655
image_1447.jpg,170.812912482066,134.2487087517934,128.33547345767576
image_1448.jpg,89.71678832116788,76.816984155243,84.4644472138152
